구명,연도,업종,평균_당월매출,연령대_20_매출,연령대_30_매출,연령대_40_매출,연령대_50_매출,주말_매출_비율,폐업률,총_유동인구,유동인구_20대,유동인구_30대,유동인구_40대,유동인구_50대,출근시간_유동인구_06_11,점심시간_유동인구_11_14,저녁시간_유동인구_17_21,평균_승차,평균_하차,총_직장인구,직장인구_20대,직장인구_30대,직장인구_40대,직장인구_50대,임대료,임대료_증감률,경쟁강도,임대료_매출_비율
구로구,2022,일식음식점,491202242.6190477,96365576.02380952,135191011.92857143,75851801.21428572,56417783.833333336,0.2353,10.24,755088.5166666667,100071.97916666669,130298.47916666669,127876.7875,125592.50416666668,152496.29583333334,90537.1625,129714.97916666669,523020.3541666667,519795.7291666667,124966.0,20893.0,35720.5,31416.0,23067.0,107811,2.5,149,0.000219
구로구,2022,중식음식점,449921998.3020833,61807504.458333336,107769476.91666669,90109590.21875,86405662.28125,0.2977,8.09,755088.5166666667,100071.97916666669,130298.47916666669,127876.7875,125592.50416666668,152496.29583333334,90537.1625,129714.97916666669,523020.3541666667,519795.7291666667,124966.0,20893.0,35720.5,31416.0,23067.0,107811,2.5,341,0.00024
구로구,2022,치킨전문점,126562940.69767442,16330209.15116279,24734337.31395349,28557661.86046512,29290214.58139535,0.2992,8.84,755088.5166666667,100071.97916666669,130298.47916666669,127876.7875,125592.50416666668,152496.29583333334,90537.1625,129714.97916666669,523020.3541666667,519795.7291666667,124966.0,20893.0,35720.5,31416.0,23067.0,107811,2.5,619,0.000852
구로구,2022,커피-음료,368714373.6666667,86884635.5106383,109189901.26241134,68233929.83687943,43521497.25531915,0.2041,10.73,755088.5166666667,100071.97916666669,130298.47916666669,127876.7875,125592.50416666668,152496.29583333334,90537.1625,129714.97916666669,523020.3541666667,519795.7291666667,124966.0,20893.0,35720.5,31416.0,23067.0,107811,2.5,474,0.000292
구로구,2022,한식음식점,1697534967.2418604,217424000.06976745,344476532.3116279,306258010.73953485,316868205.0093023,0.2519,8.74,755088.5166666667,100071.97916666669,130298.47916666669,127876.7875,125592.50416666668,152496.29583333334,90537.1625,129714.97916666669,523020.3541666667,519795.7291666667,124966.0,20893.0,35720.5,31416.0,23067.0,107811,2.5,1795,6.4e-05
구로구,2023,분식전문점,305908406.128,51591964.912,76441298.592,64100385.712,51231506.928,0.2367,11.71,760717.9416666667,99648.5625,131534.95416666666,129354.36666666668,127460.2125,153867.0,91127.17916666668,130625.8875,554746.1770833334,547266.5,123057.5,20603.0,35425.75,30954.5,22518.0,101315,-6.03,309,0.000331
구로구,2023,양식음식점,480498222.9615384,84803006.65384616,142140861.34615386,90927336.3076923,48278330.42307692,0.1795,10.1,760717.9416666667,99648.5625,131534.95416666666,129354.36666666668,127460.2125,153867.0,91127.17916666668,130625.8875,554746.1770833334,547266.5,123057.5,20603.0,35425.75,30954.5,22518.0,101315,-6.03,89,0.000211
구로구,2023,일식음식점,482621818.4418605,85853447.90697674,131643795.86046512,85345202.13953489,56585963.81395349,0.2529,13.14,760717.9416666667,99648.5625,131534.95416666666,129354.36666666668,127460.2125,153867.0,91127.17916666668,130625.8875,554746.1770833334,547266.5,123057.5,20603.0,35425.75,30954.5,22518.0,101315,-6.03,152,0.00021
구로구,2023,중식음식점,468593646.2222222,56831699.80808081,111278797.9090909,94324370.010101,92768910.25252526,0.2996,8.06,760717.9416666667,99648.5625,131534.95416666666,129354.36666666668,127460.2125,153867.0,91127.17916666668,130625.8875,554746.1770833334,547266.5,123057.5,20603.0,35425.75,30954.5,22518.0,101315,-6.03,342,0.000216
구로구,2023,치킨전문점,123691685.2804878,14316978.93902439,24066917.426829267,28113787.414634146,28827724.18292683,0.3048,9.0,760717.9416666667,99648.5625,131534.95416666666,129354.36666666668,127460.2125,153867.0,91127.17916666668,130625.8875,554746.1770833334,547266.5,123057.5,20603.0,35425.75,30954.5,22518.0,101315,-6.03,607,0.000819
구로구,2023,커피-음료,347302763.26573426,70787479.16083916,99014290.44055945,65828792.58741259,44505453.47552448,0.1993,14.29,760717.9416666667,99648.5625,131534.95416666666,129354.36666666668,127460.2125,153867.0,91127.17916666668,130625.8875,554746.1770833334,547266.5,123057.5,20603.0,35425.75,30954.5,22518.0,101315,-6.03,480,0.000292
구로구,2023,한식음식점,1881387309.267281,208459164.8940092,374746337.8801844,319284847.80184335,345034685.9447005,0.2444,7.87,760717.9416666667,99648.5625,131534.95416666666,129354.36666666668,127460.2125,153867.0,91127.17916666668,130625.8875,554746.1770833334,547266.5,123057.5,20603.0,35425.75,30954.5,22518.0,101315,-6.03,1779,5.4e-05
구로구,2024,분식전문점,279964548.9512195,39050368.76422764,67872918.15447155,59630694.3495935,51610140.26829268,0.2396,12.13,753533.3875,96563.74166666668,128327.35833333334,127800.05833333332,126681.79166666669,153172.80416666667,90536.37083333332,128956.58333333331,562556.7083333334,554321.7083333334,126978.25,20847.5,36426.75,31889.0,23539.25,138304,36.51,297,0.000494
구로구,2024,양식음식점,351590445.0,55961299.57692308,101484867.3846154,67525226.46153846,36413004.5,0.1696,16.33,753533.3875,96563.74166666668,128327.35833333334,127800.05833333332,126681.79166666669,153172.80416666667,90536.37083333332,128956.58333333331,562556.7083333334,554321.7083333334,126978.25,20847.5,36426.75,31889.0,23539.25,138304,36.51,82,0.000393
구로구,2024,일식음식점,456879000.6363636,68424276.97727273,116683265.54545456,83746179.61363636,63068248.75,0.2584,12.21,753533.3875,96563.74166666668,128327.35833333334,127800.05833333332,126681.79166666669,153172.80416666667,90536.37083333332,128956.58333333331,562556.7083333334,554321.7083333334,126978.25,20847.5,36426.75,31889.0,23539.25,138304,36.51,151,0.000303
구로구,2024,중식음식점,422555255.7920792,45831449.33663366,99841793.52475248,83254570.46534653,85426979.42574258,0.2993,13.58,753533.3875,96563.74166666668,128327.35833333334,127800.05833333332,126681.79166666669,153172.80416666667,90536.37083333332,128956.58333333331,562556.7083333334,554321.7083333334,126978.25,20847.5,36426.75,31889.0,23539.25,138304,36.51,331,0.000327
구로구,2024,치킨전문점,123862954.8,12401524.775,23960712.6625,25539929.8125,30280787.3375,0.2991,9.88,753533.3875,96563.74166666668,128327.35833333334,127800.05833333332,126681.79166666669,153172.80416666667,90536.37083333332,128956.58333333331,562556.7083333334,554321.7083333334,126978.25,20847.5,36426.75,31889.0,23539.25,138304,36.51,584,0.001117
구로구,2024,커피-음료,346938874.0699301,60932829.37762238,99715178.76223776,65992629.461538464,48205290.32167832,0.2039,13.05,753533.3875,96563.74166666668,128327.35833333334,127800.05833333332,126681.79166666669,153172.80416666667,90536.37083333332,128956.58333333331,562556.7083333334,554321.7083333334,126978.25,20847.5,36426.75,31889.0,23539.25,138304,36.51,473,0.000399
구로구,2024,한식음식점,1984476862.324074,200766540.4351852,403560002.587963,326391212.0972222,359646563.6527778,0.2434,8.13,753533.3875,96563.74166666668,128327.35833333334,127800.05833333332,126681.79166666669,153172.80416666667,90536.37083333332,128956.58333333331,562556.7083333334,554321.7083333334,126978.25,20847.5,36426.75,31889.0,23539.25,138304,36.51,1774,7e-05
금천구,2019,분식전문점,268534057.18085104,55140116.70212766,61309547.02127659,52221056.62765957,34047624.11702128,0.1679,9.05,595746.6722222222,85264.51666666666,102682.2,94518.11111111112,101626.22777777778,121738.17777777778,69120.27777777778,97654.01111111112,847599.5,885913.25,110694.0,19147.0,30503.0,26108.0,18519.0,83940,0.0,211,0.000313
금천구,2019,양식음식점,1365843029.625,259655760.75,435066677.75,255019881.5,72978524.0,0.1919,17.07,595746.6722222222,85264.51666666666,102682.2,94518.11111111112,101626.22777777778,121738.17777777778,69120.27777777778,97654.01111111112,847599.5,885913.25,110694.0,19147.0,30503.0,26108.0,18519.0,83940,0.0,68,6.1e-05
금천구,2019,일식음식점,911590481.3076924,172965798.07692307,204247228.07692307,151877507.30769232,74583019.53846154,0.138,12.5,595746.6722222222,85264.51666666666,102682.2,94518.11111111112,101626.22777777778,121738.17777777778,69120.27777777778,97654.01111111112,847599.5,885913.25,110694.0,19147.0,30503.0,26108.0,18519.0,83940,0.0,70,9.2e-05
금천구,2019,중식음식점,322657035.29310346,38652803.48275862,63758011.48275862,57710918.96551724,41915089.48275862,0.2011,7.14,595746.6722222222,85264.51666666666,102682.2,94518.11111111112,101626.22777777778,121738.17777777778,69120.27777777778,97654.01111111112,847599.5,885913.25,110694.0,19147.0,30503.0,26108.0,18519.0,83940,0.0,169,0.00026
금천구,2019,치킨전문점,130906229.08928572,24532834.14285714,30330802.10714286,32292237.08928572,23280144.83928572,0.2742,4.73,595746.6722222222,85264.51666666666,102682.2,94518.11111111112,101626.22777777778,121738.17777777778,69120.27777777778,97654.01111111112,847599.5,885913.25,110694.0,19147.0,30503.0,26108.0,18519.0,83940,0.0,423,0.000641
금천구,2019,커피-음료,1097873980.767857,189082458.75,301963421.46428573,303466893.96428573,163425317.51785713,0.368,12.68,595746.6722222222,85264.51666666666,102682.2,94518.11111111112,101626.22777777778,121738.17777777778,69120.27777777778,97654.01111111112,847599.5,885913.25,110694.0,19147.0,30503.0,26108.0,18519.0,83940,0.0,303,7.6e-05
금천구,2019,한식음식점,1404706230.067073,184049648.68292683,259367444.15243903,274595771.11585367,258811501.4390244,0.2164,7.17,595746.6722222222,85264.51666666666,102682.2,94518.11111111112,101626.22777777778,121738.17777777778,69120.27777777778,97654.01111111112,847599.5,885913.25,110694.0,19147.0,30503.0,26108.0,18519.0,83940,0.0,1412,6e-05
금천구,2020,분식전문점,252580138.7142857,47439507.25510204,56387184.1632653,48416113.75510204,34686496.45918367,0.1482,6.42,589160.8611111111,87836.63333333333,103941.0611111111,92408.51111111112,98613.10555555556,120736.41111111113,69339.70555555556,96599.20555555556,724043.4583333334,760517.7083333334,112988.25,19585.0,31221.0,26687.25,18879.25,83004,-1.12,204,0.000329
금천구,2020,양식음식점,1185800722.625,247130717.75,358938736.5,204448520.25,82985672.875,0.1648,5.26,589160.8611111111,87836.63333333333,103941.0611111111,92408.51111111112,98613.10555555556,120736.41111111113,69339.70555555556,96599.20555555556,724043.4583333334,760517.7083333334,112988.25,19585.0,31221.0,26687.25,18879.25,83004,-1.12,72,7e-05
금천구,2020,일식음식점,1070536112.153846,211011653.92307693,237892197.30769232,169815611.46153846,102395886.6153846,0.1232,12.82,589160.8611111111,87836.63333333333,103941.0611111111,92408.51111111112,98613.10555555556,120736.41111111113,69339.70555555556,96599.20555555556,724043.4583333334,760517.7083333334,112988.25,19585.0,31221.0,26687.25,18879.25,83004,-1.12,68,7.8e-05
금천구,2020,중식음식점,310627947.7758621,37982448.89655172,62243466.9137931,56850894.84482759,42252063.60344828,0.1845,8.47,589160.8611111111,87836.63333333333,103941.0611111111,92408.51111111112,98613.10555555556,120736.41111111113,69339.70555555556,96599.20555555556,724043.4583333334,760517.7083333334,112988.25,19585.0,31221.0,26687.25,18879.25,83004,-1.12,173,0.000267
금천구,2020,치킨전문점,108901678.17741936,18279707.822580647,24729593.79032258,27339652.62903225,22431338.112903222,0.287,7.49,589160.8611111111,87836.63333333333,103941.0611111111,92408.51111111112,98613.10555555556,120736.41111111113,69339.70555555556,96599.20555555556,724043.4583333334,760517.7083333334,112988.25,19585.0,31221.0,26687.25,18879.25,83004,-1.12,420,0.000762
금천구,2020,커피-음료,928717920.5277778,168610535.08333334,252509397.30555555,237659643.75,143724825.18055555,0.3179,8.33,589160.8611111111,87836.63333333333,103941.0611111111,92408.51111111112,98613.10555555556,120736.41111111113,69339.70555555556,96599.20555555556,724043.4583333334,760517.7083333334,112988.25,19585.0,31221.0,26687.25,18879.25,83004,-1.12,341,8.9e-05
금천구,2020,한식음식점,1356722623.8292682,180634744.75,248770378.8170732,258500551.5670732,264615399.96341464,0.2048,6.32,589160.8611111111,87836.63333333333,103941.0611111111,92408.51111111112,98613.10555555556,120736.41111111113,69339.70555555556,96599.20555555556,724043.4583333334,760517.7083333334,112988.25,19585.0,31221.0,26687.25,18879.25,83004,-1.12,1468,6.1e-05
금천구,2021,분식전문점,285120933.45714283,50878449.342857145,66138523.81904762,55168548.27619048,39693291.53333333,0.1528,7.93,571705.588888889,87088.12777777777,102437.36111111112,90432.8111111111,96527.11666666668,116719.25555555556,66929.77222222222,94067.17777777778,741848.75,774845.5416666666,119845.0,20891.75,33390.5,28435.5,19967.5,100755,21.39,209,0.000353
금천구,2021,양식음식점,1299067752.125,256230132.625,341994151.125,253791530.125,103403211.5,0.1784,11.63,571705.588888889,87088.12777777777,102437.36111111112,90432.8111111111,96527.11666666668,116719.25555555556,66929.77222222222,94067.17777777778,741848.75,774845.5416666666,119845.0,20891.75,33390.5,28435.5,19967.5,100755,21.39,76,7.8e-05
금천구,2021,일식음식점,1318600819.857143,256358354.57142857,286543399.35714287,199422201.6428572,118733052.0,0.1163,5.95,571705.588888889,87088.12777777777,102437.36111111112,90432.8111111111,96527.11666666668,116719.25555555556,66929.77222222222,94067.17777777778,741848.75,774845.5416666666,119845.0,20891.75,33390.5,28435.5,19967.5,100755,21.39,79,7.6e-05
금천구,2021,중식음식점,438035714.1594203,50703314.52173913,90742057.79710144,86313834.01449275,68329364.26086956,0.2114,9.22,571705.588888889,87088.12777777777,102437.36111111112,90432.8111111111,96527.11666666668,116719.25555555556,66929.77222222222,94067.17777777778,741848.75,774845.5416666666,119845.0,20891.75,33390.5,28435.5,19967.5,100755,21.39,187,0.00023
금천구,2021,치킨전문점,125726509.2688172,21411463.451612905,25703378.79569893,30216937.89247312,25271226.268817205,0.2501,10.07,571705.588888889,87088.12777777777,102437.36111111112,90432.8111111111,96527.11666666668,116719.25555555556,66929.77222222222,94067.17777777778,741848.75,774845.5416666666,119845.0,20891.75,33390.5,28435.5,19967.5,100755,21.39,402,0.000801
금천구,2021,커피-음료,903118609.1764706,174467322.72549018,246784139.1764705,205781702.99019608,134617014.0,0.2711,12.06,571705.588888889,87088.12777777777,102437.36111111112,90432.8111111111,96527.11666666668,116719.25555555556,66929.77222222222,94067.17777777778,741848.75,774845.5416666666,119845.0,20891.75,33390.5,28435.5,19967.5,100755,21.39,372,0.000112
금천구,2021,한식음식점,1567845567.7987804,188314507.4390244,278342882.4207317,285222538.3902439,312009099.8292683,0.1951,9.73,571705.588888889,87088.12777777777,102437.36111111112,90432.8111111111,96527.11666666668,116719.25555555556,66929.77222222222,94067.17777777778,741848.75,774845.5416666666,119845.0,20891.75,33390.5,28435.5,19967.5,100755,21.39,1485,6.4e-05
금천구,2022,분식전문점,295277843.9375,48819025.883928575,69277950.41071428,56485727.508928575,47440216.10714286,0.16,6.36,567498.7777777778,87175.91111111111,103298.97777777778,89607.92777777778,96574.60555555556,115710.66666666669,65972.25555555556,93546.5611111111,761975.625,796710.375,119743.75,20849.5,33430.25,28471.25,19994.0,103833,3.05,206,0.000352
금천구,2022,양식음식점,1372489192.875,241874002.125,362082408.5,260967182.125,118469789.0,0.1625,12.77,567498.7777777778,87175.91111111111,103298.97777777778,89607.92777777778,96574.60555555556,115710.66666666669,65972.25555555556,93546.5611111111,761975.625,796710.375,119743.75,20849.5,33430.25,28471.25,19994.0,103833,3.05,82,7.6e-05
금천구,2022,일식음식점,969211767.6842104,166282631.10526314,216583341.8947369,150354183.52631578,100174248.73684213,0.1172,6.32,567498.7777777778,87175.91111111111,103298.97777777778,89607.92777777778,96574.60555555556,115710.66666666669,65972.25555555556,93546.5611111111,761975.625,796710.375,119743.75,20849.5,33430.25,28471.25,19994.0,103833,3.05,89,0.000107
금천구,2022,중식음식점,446692138.6756757,50602074.81081081,94923955.67567568,87329507.37837838,79157763.6081081,0.2339,11.87,567498.7777777778,87175.91111111111,103298.97777777778,89607.92777777778,96574.60555555556,115710.66666666669,65972.25555555556,93546.5611111111,761975.625,796710.375,119743.75,20849.5,33430.25,28471.25,19994.0,103833,3.05,193,0.000232
금천구,2022,치킨전문점,129772351.9318182,20195083.431818184,27750624.5,29633294.818181816,27625980.09090909,0.2633,8.24,567498.7777777778,87175.91111111111,103298.97777777778,89607.92777777778,96574.60555555556,115710.66666666669,65972.25555555556,93546.5611111111,761975.625,796710.375,119743.75,20849.5,33430.25,28471.25,19994.0,103833,3.05,390,0.0008
